"","id","sentence","difficulty"
"3735","3735","je suis devenue très copine avec la fille de 14 ans ","A2"
"3736","3736","le deuxième profil représente les cantons qui ont des instruments de contingentement spatial à l apparence similaires à ceux du premier groupe mais qui sont utilisés avec une précision moindre et ouvrant plus facilement la porte à des exceptions et à des modifications des limites des zones constructibles ","C2"
"3737","3737","de peur de paraître ridicule emma voulut avant d entrer faire un tour de promenade sur le port et bovary par prudence garda les billets à sa main dans la poche de son pantalon qu il appuyait contre son ventre ","C1"
"3738","3738","les appréciations sur le bulletin de notes sont aussi importantes que les moyennes elles mêmes ","B2"
"3739","3739","d abord nous voulions dormir à l hôtel mais finalement martine mon amie d enfance nous a proposé d aller chez elle alors nous avons accepté ","B1"
"3740","3740","a l arrière ils ont un jardin magnifique ","A2"
"3741","3741","à mi parcours il doit souvent faire demi tour ","B2"
"3742","3742","vous mangeâtes des escargots et des langoustines servis dans un plat garnit de glace pillée afin de conserver le met prestigieux au frais ","C1"
"3743","3743","la réponse est oui ","A1"
"3744","3744","chaque organe doit trouver sa place en fonction de critères différents comme le centre de gravité ","C1"
"3745","3745","le centre commercial est l endroit ide al pour passer un bon moment avec sa famille ses amis ou ses colle gues de travail","A2"
"3746","3746","elle sourit involontairement de vanité en voyant la foule qui se précipitait à droite par l autre corridor tandis qu elle montait l escalier des premières ","C2"
"3747","3747","comment est ce que je me sens  j ai peur d une nouvelle éruption","A2"
"3748","3748","c est alors qu on le voyait se promenant sur le prater porter dans un poing ostensiblement serré l exquis mouchoir de lin jaune et noir qui évoquait à grands cris l ordonnance de 1468 promulguée par un certain pietro barbo et exigeant que la corde au cou la race de guido courût sur le corso pour l amusement de la populace chrétienne cependant que les dames de noble naissance assises sur des colonnes vertébrales trop raffinées pour se détendre se levaient de leurs sièges et en compagnie des cardinaux à robe rouge et des monsignori applaudissaient avec l abandon froid mais hystérique d un peuple qui est tout ensemble injuste et heureux  le pape lui même étant précipité de sa prise sur le ciel par le rire d un homme qui renonce à ses anges pour récupérer la bête ","C2"
"3749","3749","communiquer et penser dans tant de langages impose à l individu contemporain d entrer dans des systèmes et des réseaux qu il doit comprendre et hiérarchiser ","C2"
"3750","3750","les membres sont au nombre de quatre","B1"
"3751","3751","quel personnage meurt à la fin de cette histoire ","B1"
"3752","3752","ils ont peint le mur sale de la cuisine ","A2"
"3753","3753","le bras est relié au tronc par l épaule et à l avant bras par le coude","B1"
"3754","3754","on peut faire une classe inversée en restant dans le transmissif ","B1"
"3755","3755","comme jean christophe deledicq un informaticien fondateur de la librairie des maths pour qui il y a tellement de manières d aimer les mathématiques qu il propose de nombreux produits plus ou moins littéraires plus ou moins ludiques ","C2"
"3756","3756","quand vous disposez de tous vos fichiers numérisés vous pouvez effectuer la formalité en ligne en remplissant le formulaire interactif que vous validerez en fin de saisie ","B2"
"3757","3757","qui est absent ","A1"
"3758","3758","comme le chrétien qui veut se délivrer du corps par là même pense sans cesse à son corps de même ces philosophies sans cesse en lutte contre l empirique sont enchaînées à l empirique ","C2"
"3759","3759","il apprend ensuite tout ce qui concerne la recherche  c est à dire savoir trouver et identifier les passages piétons les pistes cyclables et les rues s arrêter devant les portes ou les escaliers savoir éviter les difficultés monter dans les transports etc ","B1"
"3760","3760","entre temps cette inflation a dopé les interactions et donné une place nouvelle à l europe vis à vis des autres ensembles sociaux de l ancien monde ","C1"
"3761","3761","tu es américain et elle est anglaise ","A1"
"3762","3762","j espère vous avoir près de moi pour une jolie fête ","A1"
"3763","3763","quand tu eus appelé à l aide ils vinrent nous porter secours","C2"
"3764","3764","a cette vie désordonnée platon oppose une vie guidée par la raison incarnée par la sagesse socratique","C2"
"3765","3765","elle fit semblant de ne pas l entendre et continua d avancer ","B1"
"3766","3766","au moment de payer notre petit garçon est toujours volontaire ","A2"
"3767","3767","un rêve d enfant réalisé ","A1"
"3768","3768","la plate forme française du commerce équitable pfce  réseau des treize principales associations et entreprises françaises a élaboré sa propre charte ","C1"
"3769","3769","rien ne va plus les primaires du parti socialiste tournent en eau de boudin ","B2"
"3770","3770","dites moi où me cacher ","A2"
"3771","3771","il y a beaucoup de pièces","A2"
"3772","3772","nous sommes en vacances chez des amis ","A1"
"3773","3773","le chancelier autrichien a annoncé ne plus vouloir dépendre de l union européenne pour la production de vaccins et que avec la première ministre danoise il allait engager des discussions avec israël ","B2"
"3774","3774","les changements géographiques apparaissent alors autant comme des causes que des conséquences des dynamiques historiques ","C1"
"3775","3775","il a précisé qu il n avait pas prévu de le faire et il a ajouté qu il le regrettait ","B1"
"3776","3776","évaluant l intérêt croissant porté à son récit l homme de barbès sirotait une tasse de thé étalait son sourire édenté et continuait d une voix encore plus vive ","B2"
"3777","3777","en allant à la campagne nous aurions cueilli des petits fruits ","B2"
"3778","3778","nous passâmes quelque temps à arcachon et je fus à l école communale les principes démocratiques de mon grand père l exigeaient ","C1"
"3779","3779","c est un fait inquiétant qu on constate dans toutes les capitales européennes  les touristes séjournent de plus en plus dans des appartements loués sur des sites internet ","B1"
"3780","3780","en analysant les données recueillies lors des épreuves d évaluation dans le primaire et le secondaire on constate qu il n y a aujourd hui pas de différences de performances entre filles et garçons ","B2"
"3781","3781","c est pourquoi il décida de remplacer les habi tuelles portes automatiques par des portiers en superbe livrée ce qui donna un caractère très luxueux à cet aéroport ","C2"
"3782","3782","il a su se défendre et mentir lorsqu on lui posait des questions embarassantes ","B1"
"3783","3783","nommez les dans l ordre ","A1"
"3784","3784","l oiseau s approcha de lui à tout petits pas ","A2"
"3785","3785","loin d une société oisive il faut continuer à innover et aider les populations qui risquent de voir leur travail disparaître en les formant à d autres talents ","C2"
"3786","3786","toutes ces fêtes ont le même but  remercier les mamans pour ce qu elles font toute l année ","A2"
"3787","3787","le dimanche nous aimons nous promener en famille dans la forêt proche de notre maison et faire des jeux","A1"
"3788","3788","si quelque petit champ de cinquante pas de large vient interrompre de temps à autre les bouquets de châtaigniers et de cerisiers sauvages l oeil satisfait y voit croître des plantes plus vigoureuses et plus heureuses là qu ailleurs ","C1"
"3789","3789","une heure plus tard il donne à la tribu une chèvre sauvage qu il vient de tuer ","A2"
"3790","3790","si vous pouviez rencontrez un artiste qui est ce que vous aimeriez rencontrer ","B1"
"3791","3791","sur le fond il enclenche une politique progressiste","C1"
"3792","3792","une maitresse au milieu du bruit des enfants  on va les compter","A2"
"3793","3793","elle a 38 ans","A1"
"3794","3794","quand les couches culottes usagées des maisons de retraite arrivent ici elles sont jetées dans cette machine ","B2"
"3795","3795","par ailleurs elle qui habite à paris nous explique que son quotidien est devenu très difficile en raison des locations saisonnières  les arrivées et départs à n importe quelle heure de la journée les fêtes toute la nuit les groupes de touristes qui envahissent le hall de l immeuble avec leurs valises on ne se sent plus chez soi ","B1"
"3796","3796","qu est ce que vous faites dans le parc ","A1"
"3797","3797","sa résistance avait exalté toutes mes sensations toutes mes idées  je revenais des emportements qui l effrayaient à une soumission à une tendresse à une vénération idolâtre ","C1"
"3798","3798","mais tout comme l uploading du cerveau peut être considéré comme un archétype nous permettant de penser l identité numérique les rêveries de la nanotechnologie moléculaire apparaissent comme l horizon lointain des recherches d aujourd hui ","C2"
"3799","3799","quand j étais petit j habitais à la campagne je voulais être écrivain","A1"
"3800","3800","un lundi franck et guillaume qui travaillaient tous les dimanches comme extras dans un autre restaurant sur l avenue se sont rendus au chevet de leur grand mère","B2"
"3801","3801","il appartient à l homme de ne pas se laisser intimider ou séduire par la puissance des robots au point de perdre le sens de la spécificité des compétences purement humaines l illogisme apparent propre à l émotivité à la sensibilité et à l imagination symbolique rend ces facultés inimitables par des machines même programmées pour simuler l empathie ","C2"
"3802","3802","la société fut fondée en 1931 par ferdinand porsche puis reprise par son fils ferry porsche ","B2"
"3803","3803","les journalistes ont mis la vérité au grand jour sur l affaire des déchets radioactifs ","B2"
"3804","3804","autant faire profiter l allemagne de leurs compétences a t elle pensé surtout que la région manque cruellement d enseignants ","B2"
"3805","3805","le ventre se trouve à la partie inférieure du tronc","B1"
"3806","3806","ma soeur préfère aller à la plage pour lire et bronzer ","A1"
"3807","3807","l adjudant interrogea fabrice qui lui parla de son enthousiasme pour l empereur avec un accent fort suspect  sur quoi ce sous officier le pria de le suivre jusque chez le colonel établi dans une ferme voisine ","C1"
"3808","3808","mon papa est italien et il est fleuriste","A1"
"3809","3809","fais attention ","A1"
"3810","3810","je la considérais comme une créature céleste ","B2"
"3811","3811","avant jack kerouac mais après françois villon lajos kassák affronte les espaces ouverts de budapest à paris en passant par l allemagne et la belgique et s en souvient en 1927 lorsqu il entreprend son autobiographie ","C2"
"3812","3812","mais pas en proposant des portions microscopiques présentées de manière pompeuse ","B2"
"3813","3813","direction petit bourg en guadeloupe","C1"
"3814","3814","doux comme un agneau ses mâchoires carrées lui dessinèrent bientôt un profil de gardien ","B2"
"3815","3815","dans tous les cas l un des conjoints était belge l autre étant italien marocain ou zaïrois ","B2"
"3816","3816","evoquant les conditions d examen concomitantes au sénat du présent projet de loi et des projets de loi relatifs à la limitation du cumul des mandats il s est élevé contre le choix du sénat de lier par le biais d un marchandage choquant sa décision de rétablir un seuil de 3 500 habitants pour l application aux conseillers municipaux de la limitation du cumul des mandats avec celle prise par l assemblée nationale dans le projet sur la parité d abaisser à 2 000 habitants le seuil à partir duquel les élections municipales auraient lieu au scrutin de liste majoritaire à deux tours ","C2"
"3817","3817","les oncles les grands parents les cousins cette année toute la famille se rassemble afin de fêter noël comme il se doit","B2"
"3818","3818","je viens d être victime d un nouveau virus internet et je veux vous mettre en garde ","B1"
"3819","3819","il faut savoir tout faire ","A1"
"3820","3820","ainsi l inaltérable patience de robots instituteurs en corée du nord et au japon convient elle aux enfants autistes mais nul ne sait comment évolueront les autres enfants qui n apprennent pas à composer avec les humeurs d un professeur humain ","C2"
"3821","3821","il est monté sur le bras du fauteuil mais au même moment simon s est assis dans le fauteuil pour regarder la télévision ","A1"
"3822","3822","cela signifie que la perfusion de fer n a en principe aucune influence comparée à l infusion placebo et qu aucun des groupes de donneurs mentionnés n a profité d une perfusion de fer ","C2"
"3823","3823","se précipiter avec violence dans un passage ","B1"
"3824","3824","l homme par qui le scandale est arrivé ne cachait pas son émotion ","B1"
"3825","3825","et parions que ces nouvelles technologies sauront créer un imaginaire tout aussi riche et fécond et pas seulement être des technologies au service de notre réalité ","C2"
"3826","3826","on voyait là des têtes de vieux inexpressives et pacifiques et qui blanchâtres de chevelure et de teint ressemblaient à des médailles d argent ternies par une vapeur de plomb ","C1"
"3827","3827","en prenant toute configuration géographique pour un objet historique et réciproquement la géohistoire participe au dépassement des conceptions d un monde dont la diversité ne serait traduite que par des civilisations intemporelles et incompatibles entre elles ","C1"
"3828","3828","la police a déclaré qu elle avait trouvé le voleur de la joconde ","B1"
"3829","3829","pour moi tout va bien ","A2"
"3830","3830","cet enjeu considérable a mené les communautés scientifiques nationales et internationales à lancer plusieurs projets d envergure ","C1"
"3831","3831","le soir ils sont allés à un concert","A1"
"3832","3832","mais aucune femme n a encore eu la médaille fields l équivalent du prix nobel pour les mathématiques ","B2"
"3833","3833","le héros est mort à la fin du film ","A2"
"3834","3834","je suis battu ","A1"
"3835","3835","et comme elle était à ses débuts utilisée sur les trottoirs elle a occasionné de nombreux accidents","B2"
"3836","3836","ses cheveux dont les deux bandeaux noirs semblaient chacun d un seul morceau tant ils étaient lisses étaient séparés sur le milieu de la tête par une raie fine qui s enfonçait légèrement selon la courbe du crâne  et laissant voir à peine le bout de l oreille ils allaient se confondre par derrière en un chignon abondant avec un mouvement ondé vers les tempes que le médecin de campagne remarqua là pour la première fois de sa vie ","C2"
"3837","3837","je retourne à mon vice ","A2"
"3838","3838","nos vignerons ont pris des claques ont été humiliés par les californiens et les chiliens et bien ils ont su réagir ","B2"
"3839","3839","pourrais tu me passer le sel ","A1"
"3840","3840","pour dissuader ses lycéens de faire les beaux arts l école du cirque ou de se diriger vers diplôme d arts du spectacle un proviseur avait coutume de leur raconter cette histoire  j avais deux copains ","C1"
"3841","3841","depuis que je suis toute petite je voyage beaucoup","B1"
"3842","3842","et il y a en ce sens comme une chute temporelle de jésus s abaissant pour s accommoder aux concepts hébraïques ","C2"
"3843","3843","on va manger des glaces et des bonbons ","A1"
"3844","3844","que faire aujourd hui ","A1"
"3845","3845","les nationalités non soumises à visa liste commune établie par les pays membres peuvent circuler sur le territoire schengen pendant une période de 3 mois au maximum","C1"
"3846","3846","et pour les enfants des ateliers de pâtisserie se dérouleront chaque jour tout au long de la journée","A2"
"3847","3847","que les marquis se taisent sur leurs bancs ou bien je fais tâter ma canne à leurs rubans ","C1"
"3848","3848","l hirondelle annonce soit le printemps soit l automne ","B2"
"3849","3849","quelque chose qui nous a rapproché c est que toutes les deux on était assez rebelles et assez euh on aimait bien faire des choses qui sortaient un peu de l ordinaire ","A1"
"3850","3850","il est employé","A1"
"3851","3851","le soir pour me détendre j écoute de la musique ou je regarde un peu la télé","A1"
"3852","3852","celui ci s était cassé une aile en tombant d une branche et il ne pouvait plus voler ","A2"
"3853","3853","comment a t il trouvé ce joli chemin ","A2"
"3854","3854","ensuite nous pouvons difficilement prévoir la quantité d essais à gérer en parallèle ","B2"
"3855","3855","mais passé les restrictions préliminaires ils trouvent ça génial ","B2"
"3856","3856","moyennant deux cents francs par an il trouva donc à louer dans un village sur les confins du pays de caux et de la picardie une sorte de logis moitié ferme moitié maison de maître  et chagrin rongé de regrets accusant le ciel jaloux contre tout le monde il s enferma dès l âge de quarante cinq ans dégoûté des hommes disait il et décidé à vivre en paix ","C2"
"3857","3857","il a des lunettes","A1"
"3858","3858","les devoirs sont bien sûr tout à fait nécessaires si on veut faire des progrès dans ses études ","B1"
"3859","3859","je suis arrivée il y a un mois et j habite en colocation avec deux copines","A1"
"3860","3860","à l époque elle avait adoré son aspect brillant et rutilant sans la moindre éraflure ","C1"
"3861","3861","si tu étais moins bavard les gens te confieraient plus de secrets intimes et confidentiels ","B2"
"3862","3862","parce que la philosophie se trouve de plus en plus mobilisée en étendard face à un religieux invasif ou agressif et parce qu elle prend aujourd hui les traits d une quasi religion laïque un ouvrage comme celui de pierre bouretz brouille des pistes trop tracées ","C1"
"3863","3863","l idéal est évidemment que le parent sache sur quelles notions son enfant a achoppé durant l année","C2"
"3864","3864","derrière elle elle l entendit l appeler ","B1"
"3865","3865","son frère est à côté","A1"
"3866","3866","d autres enquêtes montrent que les enseignants interrogent plus souvent les filles que leurs camarades du sexe fort sur des sujets à connaître par coeur ","C1"
"3867","3867","mais ses batteries solaires qui devaient prendre le relais n ont pas reçu assez de lumière pour lui permettre de rester actif ","B1"
"3868","3868","l entrepreneur a présenté une estimation tout à fait raisonnable ","C2"
"3869","3869","nous aurions voulu rentrer plus tôt ","B2"
"3870","3870","un trône est un siège une chaise ou un fauteuil sur lequel un souverain s assoit dans les circonstances solennelles ","B1"
"3871","3871","mais j ai réussi à les mettre au lit tous en même temps cette fois ","B1"
"3872","3872","jason a très faim et cherche un restaurant","B1"
"3873","3873","qui a arrêté le policier voleur ","A1"
"3874","3874","il les assembla donc leur fit donner des cognées et leur ordonna de tailler dans la forêt une route qui la traverserait d outre en outre ","B2"
"3875","3875","le caractère pénible et douloureux du travail est ainsi exprimé dans la phrase tu travailleras à la sueur de ton front ","C2"
"3876","3876","nos techniques et nos actions ne cessent d engendrer des effets imprévisibles souvent contraires à nos intentions ","C1"
"3877","3877","de son côté la délégation américaine a tenté de persuader moscou de ne pas approuver le texte arguant que les technologies du futur permettraient de réduire les émissions de ges sans contrainte ","C1"
"3878","3878","il neigeait de plus en plus fort ","A2"
"3879","3879","il doit e tudier et e crire pendant quatre heures le matin et il ne peut se reposer que vingt minutes au moment de la re cre ation a dix heures du matin","A2"
"3880","3880","projet d externalisation de notre production de médicaments et des essais cliniques ","B2"
"3881","3881","je devins sombre taciturne inégal dans mon humeur amer dans mes discours ","C2"
"3882","3882","selon le journaliste nicholas carr l usage intensif d internet modifierait nos comportements de travail intellectuel et dégraderait nos capacités cognitives ","B2"
"3883","3883","au bout du petit matin une autre petite maison qui sent très mauvais dans une rue très étroite une maison minuscule qui abrite en ses entrailles de bois pourri de dizaines de rats et la turbulence de mes six frères et soeurs une petite maison cruelle dont la intransigeance affole nos fin de mois et mon père fantasque grignoté d une seule misère je n ai jamais su laquelle qu une imprévisible sorcellerie assoupit en mélancolique tendresse ou exalte en haut flammes de colère  et ma mère dont les jambes pour notre faim inlassable pédalent pédalent de jour de nuit je suis même réveillé la nuit par ces jambes inlassables qui pédalent la nuit et la morsure âpre dans la chair molle de la nuit d une singer et que ma mère pédale pédale pour notre faim et de jour et de nuit ","C2"
"3884","3884","toute tentative de remonter aux origines du langage humain deviendrait impossible et le mystère de la première langue ne serait jamais percé ","B2"
"3885","3885","en plus il y avait le grand parasol qui prenait toute la place","A2"
"3886","3886","la maison de ben est grande","B1"
"3887","3887","des crèches vivantes y sont organisées et la paroisse se prépare pour la messe de minuit","B2"
"3888","3888","il a trouvé ses clés dans la niche du chien sous un tas de feuilles ","A2"
"3889","3889","comme tant d autres aussi faute de s être pliée à des convenances factices mais nécessaires elle avait vu ses espérances trompées sa jeunesse passer sans plaisir  et la vieillesse enfin l avait atteinte sans la soumettre ","C2"
"3890","3890","cette situation pourrait laisser croire qu il y a un retard dans l apprentissage d une des deux langues mais quand on étudie le vocabulaire des enfants bilingues et monolingues à trois ans on trouve le même nombre de mots en moyenne ","B1"
"3891","3891","la pluie vient arroser les champs et sauve ainsi la colonie d un grand malheur","B2"
"3892","3892","claude hagège est professeur au collège de france et directeur d études à l école pratique des hautes études","B2"
"3893","3893","il ne faut pas que je dépasse 5 car je ne connais pas 6 ","A1"
"3894","3894","la tête se compose du visage et du crâne qui est recouvert de cheveux","B1"
"3895","3895","l année dernière j ai fait deux stages en entreprise ","B1"
"3896","3896","car si les émoluments fixes étaient insignifiants il y avait le casuel il y avait surtout les quêtes à domicile ","C2"
"3897","3897","la vie c est comme une boîte de chocolats  on ne sait jamais sur quoi on va tomber ","B1"
"3898","3898","ici tout est immense il y a du monde partout les gens sont pressés  c est impressionnant ","A1"
"3899","3899","illusion du laid qui est une opinion changeante ","C1"
"3900","3900","mais les jeunes ils attendent ça depuis longtemps ","A2"
"3901","3901","quand elle vécut cette catastrophe hors norme soudain elle perdit son sang froid ","C1"
"3902","3902","il est important de boire du café ","A1"
"3903","3903","presque toujours pour vivre en repos avec nousmêmes nous travestissons en calculs et en systèmes nos impuissances ou nos faiblesses  cela satisfait cette portion de nous qui est pour ainsi dire spectatrice de l autre ","C2"
"3904","3904","le rouge est une couleur vive ","A1"
"3905","3905","la fondation à la pâte a été créée en 2011 dans la continuité de l opération du même nom lancée en 1995 par l académie des sciences à l initiative du prix nobel de physique ","C2"
"3906","3906","les longues salles rococo étourdissantes de peluche et de volutes d or étaient peuplées de fragments romains blancs et dissociés  une jambe de coureur la tête glacée à demi détournée d une matrone frappée au sein dont les prunelles aveugles et hardies recevaient une pupille de toute ombre fugitive en sorte que ce qu elles regardaient était un acte de soleil ","C2"
"3907","3907","à la fin philippe labro alors vice président de la station de radio a expliqué  il y a deux possibilités  soit son accent lui permettra d être connu et ce sera très bien ","B1"
"3908","3908","j ai une arme et toi non ","A2"
"3909","3909","les articulations sont en haut la hanche au milieu le genou en en bas la cheville","B1"
"3910","3910","les responsables européens sont dos au mur ","C1"
"3911","3911","au moins sept manifestants pro démocratie ont été tués et plusieurs blessés mercredi en birmanie par les forces de sécurité qui continuent à tirer à balles réelles un échec pour la communauté internationale dans l incapacité d interrompre la spirale de violence meurtrière ","C1"
"3912","3912","mon père lui en reparla dans nos rencontres ultérieures le tortura de questions ce fut peine inutile  comme cet escroc érudit qui employait à fabriquer de faux palimpsestes un labeur et une science dont la centième partie eût suffi à lui assurer une situation plus lucrative mais honorable m legrandin si nous avions insisté encore aurait fini par édifier toute une éthique de paysage et une géographie céleste de la basse normandie plutôt que de nous avouer qu à deux kilomètres de balbec habitait sa propre soeur et d être obligé à nous offrir une lettre d introduction qui n eût pas été pour lui un tel sujet d effroi s il avait été absolument certain  comme il aurait dû l être en effet avec l expérience qu il avait du caractère de ma grand mère  que nous n en aurions pas profité ","C2"
"3913","3913","nous devons apprendre une multitude de langages scientifiques tels le numérique les langues étrangères les langages des sons et des images le langage du corps ","C2"
"3914","3914","en france noël est un moment important","B1"
"3915","3915","la start up parisienne syntheligence présente lighty un robot au visage d homme pour transmettre des émotions ","C2"
"3916","3916","au cours de ces trente années deux vies se déroulent donc devant nos yeux avec leur lot de grands chagrins et d amourettes de déceptions et d emballements ","C1"
"3917","3917","je ne comprends rien à ce site d achat en ligne ","A2"
"3918","3918","le mythe du retour aux sources l engouement écologique le rejet des transports en commun et des rythmes professionnels épuisants peuvent aussi constituer de puissants ressorts ","C1"
"3919","3919","je vais prendre une tarte aux fraises ","A1"
"3920","3920","car là où elle est appliquée cette indemnité a produit d excellents résultats ","B2"
"3921","3921","héloïse dufour donc je le disais vous êtes biologiste ","C1"
"3922","3922","elle disait  enfin on respire  et parcourait les allées détrempées  trop symétriquement alignées à son gré par le nouveau jardinier dépourvu du sentiment de la nature et auquel mon père avait demandé depuis le matin si le temps s arrangerait  de son petit pas enthousiaste et saccadé réglé sur les mouvements divers qu excitaient dans son âme l ivresse de l orage la puissance de l hygiène la stupidité de mon éducation et la symétrie des jardins plutôt que sur le désir inconnu d elle d éviter à sa jupe prune les taches de boue sous lesquelles elle disparaissait jusqu à une hauteur qui était toujours pour sa femme de chambre un désespoir et un problème ","C2"
"3923","3923","mon grand père nous adore et nous offre de nombreux cadeaux ","A2"
"3924","3924","selon l objectif fixé dans le projet il est a priori logique de se focaliser sur les taches d habitat de l espèce cible donc de chercher quelles sont les taches de prairie les plus intéressantes à supprimer du réseau  ces taches ont des tailles très variables selon les zones des plateaux jurassiens la plus grande tache atteignant 36 km2 ","C1"
"3925","3925","j ai vu cette grande image de l italie se relever de la fange où les allemands la retiennent plongée  elle étendait ses bras meurtris et encore à demi chargés de chaînes vers son roi et son libérateur ","C1"
"3926","3926","je m élançais au devant de la nature pour la remercier du bienfait inespéré du bienfait immense qu elle avait daigné m accorder ","C2"
"3927","3927","bien que revendiquée des poètes par goût pour la bohème la marginalité de ce mode de vie est aussi assignée et subie lors de rituels d accueil dégradants et déshumanisants  toilette collective mauvaise nourriture linge d une hygiène douteuse mais aussi le froid la faim la promiscuité et les insultes les effets psychologiques de la mise à nu des corps fatigués et surtout la peur de la dépossession des maigres biens portés à même le corps éloignent les aidants et des aidés ","C2"
"3928","3928","selon un sondage publié en mai dernier par bva société française de sondages et le syntec numérique fédération professionnelle du secteur informatique favorable à la mesure 87  des français seraient même d accord pour que la programmation informatique soit enseignée à l école 24  à partir du primaire 41  à partir du collège  mais cette initiative suscite par ailleurs de nombreuses réticences ","C1"
"3929","3929","puis je vous proposer un massage en attendant le départ de l avion ","B1"
"3930","3930","l après midi elle se promène dans la campagne ou elle explore la région","A1"
"3931","3931","retour en cuisine les piments sont parfaitement ciselés gérard michel renouvelle le même geste avec le persil la civette et l ail","C1"
"3932","3932","ils étudièrent méticuleusement la topographie du territoire avant de s y aventurer pour récolter des données statistiques équivoques ","C1"
"3933","3933","je comprends la situation ","A1"
"3934","3934","je ne veux pas te déranger ","A1"
"3935","3935","si je croise émilie par hasard je l inviterai à souper pour le réveillon de la saint sylvestre ","B2"
"3936","3936","il a repris sa voiture et il est rentré chez lui pour boire son verre de vin blanc en prenant un bon bain bien chaud","B1"
"3937","3937","l idée était de stimuler chez les élèves l esprit scientifique et les capacités d expression de favoriser leur compréhension du monde et de leur permettre de mieux jouer leur rôle de citoyen en proposant des projets pédagogiques orientés vers des questions de société éducation à la santé au développement durable  avec pour objectif que chacun de ces projets touche en moyenne 10 000 classes ","C2"
"3938","3938","néanmoins l industrie photovoltaïque peut encore améliorer la performance environnementale de ses produits ","C2"
"3939","3939","alors tu voyais le film tu écrivais un texte et tu décrivais l histoire ","A2"
"3940","3940","mon second copain fit des études de commerce ","C1"
"3941","3941","elle éclaire cette lueur les chemins crépusculaires qui mènent vers la délivrance ","C1"
"3942","3942","la grange était en feu ","A2"
"3943","3943","il ne les enferme pas dans des cadres étanches de civilisations qui s entrechoquent ","C2"
"3944","3944","en été j aime faire de la randonnée et vous que faites vous le soir en hiver ","A1"
"3945","3945","pouvez vous m indiquer la poste s il vous plait ","A2"
"3946","3946","les bédouins eux se couvrent de la tête aux pieds pour s en protéger ","B1"
"3947","3947","le marquis la reçut de mauvaise grâce debout dans le vestibule et mit un certain temps à comprendre ce qu elle voulait car c était une femme aux mots remâchés et aux circonlocutions amphigouriques","C2"
"3948","3948","kassák témoigne du lourd protocole d admission aux asiles de nuit lieux de charité recherchés tant la perspective d une nuit sans toit sur la tête est éprouvante mais aussi craints pour les mauvais traitements qu on y subit ","C2"
"3949","3949","et chaque hiver constitue une nouvelle menace ","B2"
"3950","3950","je vais prendre le premier ","A1"
"3951","3951","j ai froid","A1"
"3952","3952","l île était assez grande ","A1"
"3953","3953","l défend ainsi une position philosophique déterministe suivant laquelle tous les événements sont absolument nécessaires et le sentiment que nous avons d être libres ne serait qu une illusion naturelle","C2"
"3954","3954","le jardin commença à fleurir après qu il se fut mis à faire chaud","C2"
"3955","3955","la comtesse voulut débarquer au milieu de l ouragan et des coups de tonnerre  elle prétendait que placée sur un rocher isolé au milieu du lac et grand comme une petite chambre elle aurait un spectacle singulier  elle se verrait assiégée de toutes parts par des vagues furieuses  mais en sautant de la barque elle tomba dans l eau ","C1"
"3956","3956","le président macky sénégal l avait bien dit aussi ","B2"
"3957","3957","en plus je ne m entends pas très bien avec ma mère ","A2"
"3958","3958","il faudrait inventer un temps particulier pour l apprentissage ","B1"
"3959","3959","j écris un peu ","A1"
"3960","3960","pouvez vous parler plus lentement ","A1"
"3961","3961","on y met des coussins et on peut parfois l utiliser en lit ","B1"
"3962","3962","toniques les papy boomers sont formatés pour le changement ","B2"
"3963","3963","il faut alors prendre le métro durant vingt minutes avant d arriver devant l école ","A1"
"3964","3964"," prince dirent ils la forêt est trop sauvage et trop grande  aucun homme ne pourrait pénétrer jusqu à son coeur ","B2"
"3965","3965","la nuit arriva et la neige tombait toujours de plus en plus fort ","A2"
"3966","3966","je ne peux pas dormir parce que les voisins font trop de bruit ","B1"
"3967","3967","leurs maillots de bain séchaient à l arrière de la maison et elle se débarrassa de ses vêtements de travail trempés de sueur pour enfiler son bikini ","B2"
"3968","3968","je suis désolée ","A1"
"3969","3969","ou plutôt il ne se la pose plus  il n aime pas l école il la déteste ","A2"
"3970","3970","le matin elle va au marché du village pour acheter des fruits et des légumes et pour discuter avec ses voisins","A1"
"3971","3971","c est très important surtout dans une dynamique d innovation dans laquelle travaille typiquement une équipe de développement de voir en tant que manager que les personnes en face s expriment indépendamment offrent leurs pistes d amélioration sur leur travail au quotidien ","B2"
"3972","3972","quand il fera le ménage de l appartement il jettera les vieux papiers il nettoiera le linge et il ouvrira les fenêtres ","B1"
"3973","3973","théo vérifie qu il a bien fait son lit avant de s habiller et de partir à l école ","A2"
"3974","3974","tu penses que la bibliothèque est ouverte ","A1"
"3975","3975","elle veut travailler avec des étrangers et elle peut parfois travailler le week end","A1"
"3976","3976","aujourd hui c est leur mariage ","A1"
"3977","3977","tu me dis que c est moi qui ai refusé d aller chez toi il y a un an ","B1"
"3978","3978","c est son cas ","A2"
"3979","3979","à quelques semaines d intervalle jean claude kella alias le diable figure mythique de la french connection et antoine cossu dit l anguille as du braquage et de l évasion tombés ensemble dans l affaire topaze un trafic international de stupéfiants ont publié leur premier livre écrit en détention ","C1"
"3980","3980","le fonctionnement de base est identique aux autres versions de counter strike  les joueurs sont divisés en deux équipes les terroristes et les antiterroristes ","B2"
"3981","3981","nous allons nous promener en bord de mer et rendre visite à nos amis ","B1"
